p,ford,fI,fII
135630889,1890,226,89
135631129,2832,343,129
135632281,2166,253,108
135632641,2514,279,140
135633409,2820,325,145
135634801,2256,258,118
135635089,3144,350,174
135635161,2976,335,161
135635641,2556,309,117
135636481,2646,309,132
135636841,3006,377,124
135638281,2502,302,115
135639001,1740,196,94
135639529,3390,420,145
135640201,2514,286,133
135640969,2640,295,145
135641641,2880,310,170
135644881,2250,274,101
135645001,3426,422,149
135645049,2796,326,140
135645889,1986,229,102
135646561,2940,345,145
135647401,2904,315,169
135647521,2094,234,115
135647689,2610,292,143
135648241,2340,271,119
135649369,2700,326,124
135649441,2628,302,136
135650209,3348,379,179
135651049,2298,269,114
135651289,2340,274,116
135651601,2664,304,140
135652801,2160,255,105
135653281,1644,192,82
135654289,2406,241,160
135655129,2340,261,129
135655321,2898,323,160
135656329,2670,302,143
135656641,2694,303,146
135656929,2850,341,134
135657001,2754,323,136
135657481,3798,466,167
135657649,2652,315,127
135658489,2430,278,127
135658681,2700,318,132
135658849,3240,362,178
135660121,1518,174,79
135660169,2532,306,116
135660961,3288,403,145
135662041,2994,345,154
135663049,3528,398,190
135663529,2496,296,120
135664201,2832,318,154
135665329,2502,308,109
135666169,2220,252,118
135667561,2652,296,146
135667681,2994,343,156
135667921,2430,292,113
135668089,3642,454,153
135668521,2136,253,103
135669769,2790,315,150
135670201,2250,271,104
135670369,2208,263,105
135671929,2646,298,143
135672289,2094,231,118
135672769,3126,369,152
135672961,2544,296,128
135673801,3228,368,170
135674809,2268,257,121
135675481,3744,426,198
135675649,2796,322,144
135676129,2502,300,117
135677089,2388,262,136
135678481,2178,245,118
135678769,3660,418,192
135678841,2226,247,124
135679009,3342,379,178
135679441,2238,259,114
135679681,2334,275,114
135680329,2238,245,128
135681529,2832,328,144
135682201,2298,256,127
135682801,2388,262,136
135682969,3258,378,165
135683521,2352,286,106
135684481,1926,218,103
135685201,2484,301,113
135685321,2826,339,132
135687001,2670,305,140
135687841,3042,369,138
135687889,2250,258,117
135688009,3306,397,154
135688081,2664,326,118
135688561,3228,370,168
135688681,2658,311,132
135690769,2904,332,152
135691249,2544,315,109
135692041,1884,217,97
135692449,2256,254,122
135693121,2508,274,144
135693289,2922,331,156
135693769,2976,330,166
135695449,2868,341,137
135695809,2934,350,139
135696241,2904,350,134
135696289,2628,319,119
135696409,2298,258,125
135696961,2280,266,114
135697801,2394,280,119
135697921,3492,434,148
135698809,2076,233,113
135699001,2430,265,140
135699601,2556,295,131
135699649,3084,363,151
135699841,2640,320,120
135700321,2382,277,120
135700441,3072,361,151
135701689,3204,380,154
135702121,2982,340,157
135702529,2868,341,137
135703369,2442,301,106
135703849,2784,324,140
135703969,2760,316,144
135704521,2490,270,145
135706321,2208,240,128
135707041,2748,336,122
135707161,2382,283,114
135707569,3474,430,149
135707881,1638,185,88
135708409,2364,257,137
135708721,2208,250,118
135709681,2916,312,174
135709921,2784,307,157
135710689,2382,272,125
135710929,3066,355,156
135711361,2160,269,91
135712081,2706,325,126
135712249,2664,302,142
135713209,2412,256,146
135713449,2340,260,130
135714121,2982,349,148
135714889,2634,298,141
135715609,2538,277,146
135716281,2904,339,145
135716569,2808,324,144
135716809,3048,356,152
135717121,1950,229,96
135717481,1722,193,94
135717649,2898,342,141
135718249,2910,370,115
135718321,2364,287,107
135718801,2244,266,108
135719161,2826,337,134
135719329,2328,283,105
135719761,2376,281,115
135720649,2556,278,148
135721609,2166,246,115
135721681,2820,311,159
135722281,4272,529,183
135722329,3102,347,170
135722449,2832,317,155
135724129,2700,313,137
135724969,2826,336,135
135725641,2844,316,158
135726049,2676,303,143
135726889,2436,274,132
135727321,2274,258,121
135728041,2622,317,120
135728161,2964,357,137
135728209,2988,336,162
135729001,2748,311,147
135729409,2262,266,111
135730081,2694,314,135
135730561,2868,349,129
135730849,2628,286,152
135730921,2454,297,112
135731929,2538,314,109
135732241,2832,344,128
135733249,2202,241,126
135733441,2934,331,158
135734281,2274,257,122
135735889,2028,226,112
135736129,1974,214,115
135736561,2352,267,125
135736729,2844,331,143
135736801,2850,345,130
135737449,2250,249,126
135738121,2862,355,122
135738289,2430,279,126
135739801,2460,277,133
135741169,2904,322,162
135742489,2406,276,125
135743161,2478,297,116
135743329,2904,336,148
135744361,2502,292,125
135744841,2622,304,133
135745009,2286,248,133
135746041,1782,214,83
135746209,1716,201,85
135746641,2934,365,124
135747049,2184,253,111
135747529,2250,257,118
135747721,2610,288,147
135748201,2190,246,119
135748489,3060,357,153
135749161,1968,241,87
135749881,2430,285,120
135750409,2640,316,124
135750841,2850,335,140
135753529,3012,359,143
135753769,3120,348,172
135754081,2268,287,91
135754609,2976,324,172
135755281,2316,257,129
135756601,2994,334,165
135756889,3234,373,166
135757969,2370,284,111
135758569,2364,289,105
135760081,2604,313,121
135760321,2484,291,123
135760969,3120,336,184
135761641,2964,351,143
135762001,2256,261,115
135762769,2424,262,142
135762841,2382,263,134
135763321,2778,315,148
135763489,2892,328,154
135763609,2850,348,127
135764449,2700,339,111
135764521,2670,296,149
135765121,3762,439,188
135765361,2916,328,158
135765841,3000,338,162
135767209,3024,363,141
135767881,2466,298,113
135769369,2586,282,149
135770161,2604,283,151
135770209,1758,206,87
135770329,2862,320,157
135771409,2958,362,131
135771721,2694,327,122
135771841,2586,302,129
135772009,2502,280,137
135773089,1866,216,95
135773401,1890,217,98
135773689,3360,418,142
135774409,1746,199,92
135774601,2256,249,127
135775369,2286,285,96
135775441,2214,252,117
135775609,2544,290,134
135775921,2868,342,136
135776281,2016,225,111
135777121,2244,246,128
135777601,2154,259,100
135777769,2124,242,112
135778129,2370,281,114
135780481,1962,220,107
135781249,2928,336,152
135781969,2586,298,133
135782161,2592,317,115
135782809,3822,431,206
135782929,2640,294,146
135783649,1968,221,107
135784609,2586,306,125
135785281,2556,305,121
135786121,2148,243,115
135786289,2664,296,148
135786841,2682,312,135
135787369,3006,345,156
135788881,2820,315,155
135789361,2550,299,126
135789529,2664,306,138
135790201,2688,325,123
135791329,2370,280,115
135791401,2586,279,152
135792169,3468,428,150
135792721,1854,198,111
135793249,3108,390,128
135793729,2406,282,119
135794401,2280,265,115
135794689,2862,305,172
135794761,2742,320,137
135795241,3252,398,144
135796081,2670,300,145
135796201,2790,314,151
135796369,2358,264,129
135797281,1932,209,113
135797449,2844,329,145
135797929,2700,321,129
135798121,1986,234,97
135798721,2376,273,123
135799129,2394,272,127
135799801,3714,417,202
135800281,2154,251,108
135800449,2172,248,114
135801121,2136,242,114
135801241,2262,262,115
135801409,2898,350,133
135802081,3198,367,166
135802489,2856,332,144
135803809,2298,258,125
135803929,2568,289,139
135805009,2874,324,155
135805609,2352,277,115
135805849,1920,215,105
135806161,2574,306,123
135807361,3450,394,181
135807961,2532,304,118
135808009,2220,276,94
135808369,2898,333,150
135809689,3378,383,180
135811561,2952,343,149
135812329,3324,379,175
135812569,3324,388,166
135813721,2562,307,120
135814009,2676,317,129
135814681,2580,289,141
135814729,3336,418,138
135814849,2430,269,136
135815761,1872,219,93
135816409,2142,239,118
135817081,2142,240,117
135817441,2358,269,124
135817609,2352,287,105
135819289,2826,344,127
135820561,2622,299,138
135821401,2694,295,154
135821641,2574,306,123
135821809,3006,373,128
135822481,2946,339,152
135822961,2406,276,125
135823321,3540,397,193
135823801,2298,252,131
135823921,2832,336,136
135824089,2832,350,122
135824641,2010,227,108
135825841,2598,297,136
135826489,3084,349,165
135826609,2292,242,140
135826681,2586,300,131
135826849,2388,279,119
135827449,2394,268,131
135827689,3306,396,155
135828001,2022,223,114
135828361,3228,364,174
135828841,2172,246,116
135830041,2634,322,117
135831049,2760,334,126
135831481,2502,304,113
135832321,2562,292,135
135832369,2106,259,92
135832561,3282,401,146
135833161,3282,384,163
135833209,2322,271,116
135833569,2058,224,119
135833881,2640,315,125
135834169,2862,315,162
135834409,3156,361,165
135835081,2886,335,146
135837409,2244,262,112
135837601,2418,285,118
135838081,2916,330,156
135838921,1686,190,91
135839089,1758,205,88
135839281,2340,266,124
135839761,2418,266,137
135840721,2796,327,139
135840889,3396,388,178
135841729,2394,288,111
135841801,2586,299,132
135844081,2424,300,104
135844321,3114,378,141
135845089,2994,340,159
135845761,2634,310,129
135846169,2424,268,136
135846481,2826,312,159
135847849,2646,304,137
135849001,2808,335,133
135849289,2796,339,127
135849529,2766,311,150
135849841,3228,372,166
135850129,2622,297,140
135850369,4134,500,189
135850681,1896,223,93
135850801,2850,340,135
135851809,1890,240,75
135852529,2382,286,111
135852649,2238,266,107
135853369,2688,308,140
135853561,2736,296,160
135854401,2286,250,131
135855241,3198,375,158
135856249,2052,233,109
135857929,2322,264,123
135858409,2502,282,135
135859921,2274,270,109
135860449,2250,265,110
135861721,2358,262,131
135863569,3324,401,153
135863641,1758,201,92
135864241,3084,360,154
135865801,2838,323,150
135866161,2160,256,104
135867169,2478,285,128
135867649,2256,259,117
135867769,2748,344,114
135868321,1890,212,103
135868489,2382,267,130
135868849,2268,266,112
135869281,2832,344,128
135869689,2754,314,145
135870289,2598,293,140
135870529,2580,303,127
135870961,2790,311,154
135871369,2730,334,121
135871969,2814,312,157
135872641,3180,362,168
135872689,2922,331,156
135872809,2952,342,150
135874561,2604,285,149
135875161,3876,462,184
135876721,2346,270,121
135876841,2382,265,132
135877009,2694,314,135
135877249,2838,330,143
135878521,2382,289,108
135878761,2778,316,147
135879361,2442,279,128
135879409,2412,276,126
135880081,2208,251,117
135880441,2496,287,129
135881041,2358,252,141
135882601,2466,271,140
135882961,2526,289,132
135884569,3450,385,190
135885241,3072,352,160
135886801,1896,225,91
135886969,1824,192,112
135887329,2808,342,126
135887761,2094,248,101
135888169,2862,318,159
135888481,1932,207,115
135888601,2244,243,131
135889489,2592,292,140
135889849,2304,253,131
135891289,2868,345,133
135892129,3018,367,136
135892681,2334,277,112
135892969,2826,322,149
135893209,2526,310,111
135894529,2124,249,105
135896041,2532,304,118
135896329,2364,280,114
135897049,2820,344,126
135898681,1950,211,114
135901081,2790,318,147
135901609,2742,323,134
135902089,2820,339,131
135902281,2904,333,151
135902761,2364,274,120
135903961,3282,389,158
135904729,2130,256,99
135904969,2694,323,126
135905401,2826,319,152
135905569,3078,332,181
135906289,2604,284,150
135907081,3324,396,158
135907489,2808,326,142
135907921,2616,308,128
135908089,2304,254,130
135909601,2178,244,119
135909841,2772,319,143
135910321,2070,219,126
135910609,2700,316,134
135910681,2130,251,104
135911329,2232,259,113
135911689,3066,344,167
135912961,2700,327,123
135913009,3816,471,165
135913369,2238,263,110
135913849,2958,360,133
135914041,2532,305,117
135914641,2766,304,157
135914689,2124,244,110
135915529,2514,299,120
135915649,2556,306,120
135915889,3000,338,162
135916201,2064,247,97
135916489,3264,420,124
135918169,2730,315,140
135918721,2082,223,124
135919561,2406,288,113
135919681,2538,299,124
135919921,1758,204,89
135920401,3108,383,135
135920761,2226,240,131
135921241,1674,192,87
135921361,2532,296,126
135922609,3018,362,141
135922921,3012,362,140
135923209,2058,234,109
135924049,2448,282,126
135924121,2616,309,127
135924721,2322,259,128
135925609,2124,254,100
135926809,2568,295,133
135927289,2358,263,130
135928921,2832,318,154
135929329,3702,410,207
135929809,2088,225,123
135930169,2478,293,120
135930601,2532,298,124
135930649,2784,306,158
135932161,2544,294,130
135932689,2214,257,112
135934129,2160,258,102
135934681,2202,273,94
135936481,3060,358,152
135937369,3138,374,149
135938401,1842,219,88
135939409,2688,324,124
135940009,2922,347,140
135940729,2556,279,147
135941089,2796,330,136
135941929,3186,354,177
135942241,3174,382,147
135942529,2994,342,157
135942769,2382,278,119
135943369,2406,269,132
135943609,2988,344,154
135944209,2028,242,96
135945721,2496,301,115
135946609,3354,393,166
135947401,2538,306,117
135947569,2844,330,144
135948409,3096,380,136
135948961,2508,285,133
135949321,2844,339,135
135951001,2682,299,148
135951169,3198,380,153
135951841,2094,234,115
135952441,2562,302,125
135952681,2730,297,158
135953329,2388,285,113
135953449,2262,263,114
135954121,2760,330,130
135954961,2970,342,153
135955969,2478,303,110
135956209,1848,188,120
135956881,2346,271,120
135957049,2250,264,111
135957361,2016,229,107
135958369,2754,320,139
135958729,2496,294,122
135959401,3222,371,166
135961681,2484,290,124
135962569,2352,283,109
135963409,2694,319,130
135964921,2310,254,131
135965281,3534,421,168
135965449,2574,294,135
135965761,2550,291,134
135966049,3204,376,158
135966769,2574,282,147
135967561,2790,318,147
135967729,2592,311,121
135968281,2478,288,125
135968641,2730,321,134
135969241,2238,273,100
135969409,1734,199,90
135969481,2496,308,108
135970129,2316,259,127
135970489,2388,252,146
135970969,2448,312,96
135971089,2148,262,96
135972601,2946,367,124
135972649,3396,367,199
135973609,2700,317,133
135974329,2292,267,115
135975121,2412,279,123
135975289,2820,322,148
135975529,2700,317,133
135976129,2364,259,135
135976201,1950,222,103
135976849,2454,272,137
135977041,2472,281,131
135977641,2610,325,110
135978721,3102,354,163
135979321,1788,200,98
135980329,2346,271,120
135980401,5208,590,278
135982009,2850,343,132
135982681,2550,304,121
135982729,2136,248,108
135982849,2052,252,90
135982921,2910,315,170
135984529,2820,329,141
135984601,2262,251,126
135984769,2700,313,137
135985081,2964,344,150
135986041,1938,214,109
135986761,2706,323,128
135986881,2118,231,122
135987289,2856,347,129
135987961,3258,405,138
135988609,2046,232,109
135988969,2712,301,151
135989449,3186,381,150
135989809,2220,256,114
135990409,2802,318,149
135990649,2076,222,124
135991129,2724,313,141
135991489,3000,352,148
135992161,2778,326,137
135992641,2208,270,98
135994321,1986,230,101
135997129,2832,319,153
135997969,3162,380,147
135998041,2112,246,106
135998881,2580,293,137
135999049,2634,301,138
136000201,2730,330,125
136000489,2340,258,132
136001161,2538,288,135
136001881,3006,355,146
136002049,2322,263,124
136002169,2316,268,118
136002241,2526,299,122
136003081,3180,372,158
136003249,2550,298,127
136004521,1752,205,87
136005361,2874,351,128
136005409,2640,315,125
136006441,2928,329,159
136007281,2424,282,122
136007761,2544,310,114
136008121,2688,303,145
136008601,2262,241,136
136008889,2418,263,140
136009441,3204,366,168
136009729,2814,308,161
136010401,2460,277,133
136011241,2556,291,135
136011289,2280,249,131
136011649,2586,316,115
136011961,2928,355,133
136012969,2046,237,104
136013929,2856,342,134
136014001,2988,336,162
136014169,2586,309,122
136014481,2640,305,135
136015681,3024,351,153
136015849,3234,379,160
136017001,2640,292,148
136017961,2160,242,118
136018009,2478,276,137
136018369,1986,238,93
136018681,2928,330,158
136018801,2550,282,143
136018969,3210,377,158
136019209,2478,296,117
136019809,2832,330,142
136020361,2922,337,150
136022329,2232,256,116
136023841,3288,389,159
136023889,1992,227,105
136024561,2142,250,107
136025089,3384,379,185
136025761,2604,308,126
136026361,2640,309,131
136026769,3108,372,146
136027201,2460,290,120
136027921,2688,305,143
136028089,3294,380,169
136028281,2394,278,121
136028881,3246,364,177
136028929,2412,283,119
136029961,2844,319,155
136031449,2328,264,124
136033489,1848,215,93
136034641,2610,316,119
136035169,2982,331,166
136036009,2622,307,130
136036321,2808,323,145
136036441,2514,294,125
136036489,2496,282,134
136037329,2760,318,142
136037449,2856,341,135
136038361,2598,292,141
136038961,2622,304,133
136039201,2220,252,118
136039801,3228,371,167
136040809,2484,304,110
136041721,2502,300,117
136041889,2280,270,110
136042201,2460,272,138
136043161,2532,286,136
136044169,2856,331,145
136044409,2604,301,133
136044841,2622,283,154
136044889,2556,296,130
136045561,2388,281,117
136046761,3390,385,180
136046929,3594,425,174
136047361,3096,360,156
136048201,2700,309,141
136049041,2784,316,148
136049281,2292,254,128
136050121,2646,301,140
136050601,2892,328,154
136050769,2640,307,133
136051129,3222,388,149
136051801,3360,383,177
136052281,2040,242,98
136053121,2172,263,99
136053289,2718,309,144
136053961,2700,308,142
136054129,2820,315,155
136054249,1872,215,97
136054489,2100,235,115
136054969,2964,363,131
136055329,2508,320,98
136056649,2748,328,130
136056769,3324,403,151
136057609,2610,281,154
136058161,2892,328,154
136058281,2364,289,105
136059169,2382,293,104
136060009,2652,307,135
136060201,2574,300,129
136061041,2628,319,119
136061689,2640,290,150
136062361,3006,334,167
136062649,3084,332,182
136063729,2706,318,133
136065049,3600,433,167
136066009,2652,302,140
136066729,3264,363,181
136067089,2934,336,153
136067929,3954,446,213
136068601,2766,318,143
136069249,2388,270,128
136070089,2568,296,132
136070881,1944,206,118
136072801,2886,340,141
136072969,2784,328,136
136073401,3426,397,174
136073569,2316,246,140
136075129,2352,270,122
136075921,2220,264,106
136075969,2694,300,149
136076761,2724,321,133
136077001,2508,291,127
136077481,2514,293,126
136077649,2406,279,122
136077841,2268,260,118
136078009,2442,286,121
136078609,2190,253,112
136079161,2622,307,130
136080169,2628,293,145
136080289,2292,260,122
136080361,2460,272,138
136080961,1692,204,78
136081681,3150,370,155
136081969,2382,268,129
136082209,3042,340,167
136082689,2652,289,153
136083049,3204,367,167
136083889,3120,377,143
136084369,2508,279,139
136084489,3060,345,165
136084561,3294,383,166
136085041,2190,228,137
136086409,2286,266,115
136087249,2412,265,137
136087681,2544,293,131
136088521,2820,327,143
136088569,2118,246,107
136088929,2508,292,126
136090441,2352,258,134
136091089,2652,308,134
136091881,2718,315,138
136092889,2340,268,122
136092961,2430,257,148
136093609,2844,342,132
136093729,2532,298,124
136094449,2742,328,129
136094641,2436,268,138
136095649,2706,310,141
136096321,1722,192,95
136096489,2478,279,134
136096921,1992,219,113
136097641,2922,338,149
136098169,1896,223,93
136098601,2004,237,97
136099321,2322,280,107
136101169,2556,298,128
136101529,2208,254,114
136102129,2688,312,136
136102801,2130,251,104
136102849,2208,257,111
136103809,2352,269,123
136104361,2820,309,161
136104649,2682,310,137
136104721,2010,210,125
136104889,2496,282,134
136106209,3018,343,160
136107001,2232,250,122
136107889,2784,334,130
136108009,3300,396,154
136108249,2808,304,164
136108729,2838,310,163
136109689,2196,250,116
136109761,2670,312,133
136111609,2424,260,144
136113049,3366,405,156
136113721,3048,370,138
136114969,2298,272,111
136115281,2472,294,118
136115569,2862,342,135
136115641,2274,257,122
136115809,2808,305,163
136116121,2142,257,100
136116961,2400,269,131
136117321,2634,316,123
136118089,2886,337,144
136118161,2310,273,112
136119169,2766,308,153
136119601,2682,319,128
136120321,2832,347,125
136120609,2472,294,118
136120681,2292,267,115
136120849,3012,373,129
136121281,2802,325,142
136122529,2754,310,149
136124641,2694,311,138
136124881,2478,272,141
136125361,2430,298,107
136126201,3156,372,154
136126321,2736,336,120
136127881,2658,317,126
136129009,2490,284,131
136129849,3072,359,153
136130521,3270,377,168
136130689,3114,366,153
136131241,2196,248,118
136131361,2202,252,115
136132369,3108,367,151
136132609,3180,358,172
136132921,2094,243,106
136133089,2826,315,156
136133209,2622,318,119
136133281,2460,289,121
136133449,1896,213,103
136133929,2562,305,122
136134049,3036,366,140
136134121,3372,365,197
136134721,2562,316,111
136135801,3156,360,166
136136281,2826,335,136
136136449,1974,228,101
136136569,2862,311,166
136137409,2460,279,131
136138489,2988,362,136
136139089,2580,309,121
136139929,2940,337,153
136140481,2478,288,125
136140601,2670,303,142
136141849,2154,249,110
136143529,2730,299,156
136143841,2148,226,132
136143961,2994,351,148
136144849,2034,237,102
136145209,3168,380,148
136145689,1878,230,83
136147201,2598,303,130
136147321,2562,311,116
136147729,2670,294,151
136148161,2736,329,127
136148209,2946,366,125
136149001,1938,212,111
136149721,2520,295,125
136150009,3018,351,152
136150249,1998,219,114
136150921,2718,314,139
136151569,2094,242,107
136151689,2244,259,115
136152529,2796,314,152
136152769,2424,280,124
136153921,3180,374,156
136154041,2946,352,139
136154281,3858,433,210
136154761,2922,339,148
136154929,2178,238,125
136155289,2106,233,118
136156609,2430,295,110
136157569,2676,296,150
136158241,3180,338,192
136159081,3234,410,129
136159129,3072,375,137
136160809,2124,239,115
136161169,2130,229,126
136161841,2568,292,136
136162321,2496,280,136
136162441,3150,368,157
136164001,2496,272,144
136164289,2802,317,150
136165009,3210,378,157
136165369,3774,409,220
136166881,2334,265,124
136167049,2820,349,121
136167649,2322,287,100
136167721,3108,355,163
136168489,2604,303,131
136169041,2916,333,153
136169401,2250,255,120
136170721,2052,247,95
136170889,2610,303,132
136172689,2340,278,112
136172761,2442,300,107
136172929,2502,290,127
136173529,2826,341,130
136173601,3330,381,174
136174081,2190,246,119
136174201,2034,226,113
136174609,2634,300,139
136174921,2238,260,113
136175041,2976,372,124
136175761,2814,326,143
136176289,3144,359,165
136176889,2520,288,132
136177609,3000,344,156
136177729,2574,293,136
136178281,2964,341,153
136178569,2688,320,128
136178641,2148,246,112
136179961,2958,338,155
136180249,2688,328,120
136180321,2826,338,133
136180921,2796,327,139
136180969,2940,326,164
136181161,1944,236,88
136181641,3438,371,202
136181761,2160,258,102
136182169,3762,440,187
136183321,2520,278,142
136184281,2622,311,126
136184689,2166,236,125
136185121,2934,365,124
136185289,3912,456,196
136185961,2934,336,153
136186681,2142,238,119
136186801,2286,266,115
136187521,2922,349,138
136187809,2766,309,152
136188889,2808,315,153
136190881,2544,301,123
136191001,2580,293,137
136191721,1842,218,89
136191841,2562,276,151
136191889,2862,338,139
136192561,2664,321,123
136193569,2904,333,151
136193689,2334,261,128
136197769,3546,396,195
136197889,2694,319,130
136197961,2574,289,140
136199449,1914,225,94
136200409,2238,257,116
136201969,2976,331,165
136202329,2532,294,128
136203649,2982,334,163
136203841,2496,271,145
136204489,2328,262,126
136205161,2070,237,108
136205521,2412,268,134
136206001,2100,242,108
136206121,2088,243,105
136206289,3468,399,179
136206841,2016,229,107
136207681,1872,206,106
136207969,2628,311,127
136208881,2256,251,125
136209649,2082,237,110
136209721,3126,361,160
136210561,2646,314,127
136211041,2550,292,133
136211161,2160,244,116
136211329,2280,267,113
136212169,2400,287,113
136212841,2850,342,133
136212889,3180,381,149
136213249,2598,288,145
136213681,2976,359,137
136213729,2046,248,93
136216081,2328,272,116
136216441,2370,263,132
136216609,1938,235,88
136216921,2640,297,143
136217281,2340,259,131
136217881,2718,318,135
136218721,2160,259,101
136218889,2712,320,132
136219129,2838,322,151
136219441,2262,275,102
136220809,3738,439,184
136221649,3090,328,187
136222249,2700,296,154
136222321,2556,308,118
136223761,2688,309,139
136223929,2688,301,147
136224841,1986,238,93
136226161,3156,376,150
136226281,2394,286,113
136226329,3210,369,166
136226449,2268,270,108
136226689,1914,226,93
136227841,2328,270,118
136227961,1956,220,106
136228009,2580,309,121
136228681,2388,286,112
136228801,2574,287,142
136229209,2580,305,125
136229881,2688,326,122
136230529,3066,340,171
136232209,2178,248,115
136233049,2394,279,120
136234561,2598,311,122
136235089,1818,209,94
136235689,3012,348,154
136236601,3138,381,142
136236769,3216,379,157
136237369,2898,317,166
136238281,1770,185,110
136238929,2838,332,141
136239121,2364,272,122
136239289,3342,399,158
136239601,2184,246,118
136239889,2736,317,139
136242481,2286,265,116
136242649,2406,272,129
136243489,3102,362,155
136243801,2040,218,122
136244761,1746,195,96
136245481,1734,198,91
136246009,1668,174,104
136246441,2808,320,148
136246609,2898,333,150
136247161,2808,319,149
136247281,2802,302,165
136247329,1698,205,78
136248121,2442,281,126
136248529,2532,289,133
136248841,2736,315,141
136249129,2466,281,130
136249369,2964,361,133
136250209,3306,403,148
136250641,2388,282,116
136250809,2820,321,149
136252561,2208,256,112
136253881,2496,286,130
136254049,2964,338,156
136254169,2508,292,126
136254409,2964,335,159
136254721,2250,275,100
136255681,1974,213,116
136255849,2004,225,109
136256401,2298,288,95
136256569,2808,319,149
136257409,2736,299,157
136257769,2616,297,139
136258249,3150,363,162
136259041,2664,311,133
136259281,2580,322,108
136259881,3198,391,142
136260769,3042,357,150
136260889,3072,347,165
136260961,2220,265,105
136261441,2598,285,148
136262449,2184,252,112
136262641,2760,321,139
136263121,1974,227,102
136263289,3120,368,152
136263961,2592,315,117
136264321,2262,269,108
136266601,2370,257,138
136266769,2922,341,146
136267009,2928,332,156
136267321,2382,271,126
136267441,2958,352,141
136267489,2670,321,124
136267609,2904,352,132
136267849,2934,348,141
136269961,1668,200,78
136270369,2532,288,134
136270969,3120,355,165
136271689,2982,349,148
136271809,2784,343,121
136272049,2112,240,112
136272361,2082,227,120
136272529,2064,240,104
136273369,2256,256,120
136273729,2490,312,103
136274401,2460,263,147
136274569,2706,329,122
136276681,2856,335,141
136276729,3084,354,160
136276849,2592,308,124
136278361,2616,312,124
136279081,2760,296,164
136279201,2436,263,143
136279249,3006,332,169
136280281,2280,267,113
136281721,2538,293,130
136282969,2358,267,126
136283401,2778,331,132
136284289,2298,277,106
136284961,2412,281,121
136285129,2874,347,132
136285249,2514,290,129
136285321,3174,364,165
136285969,2712,316,136
136286809,2946,365,126
136287841,3180,377,153
136288681,2004,239,95
136288849,3222,360,177
136289281,2580,300,130
136289521,2790,345,120
136289689,2766,286,175
136290841,2838,326,147
136291201,2550,295,130
136291369,3558,403,190
136291801,2628,301,137
136291849,2676,292,154
136292881,2628,315,123
136293049,3168,361,167
136293361,2130,241,114
136293529,2796,339,127
136293889,2616,313,123
136294489,3156,374,152
136295329,2658,323,120
136296001,3168,342,186
136296169,2910,355,130
136296841,2700,303,147
136296889,1974,222,107
136297009,2652,309,133
136297921,2478,306,107
136298689,3096,349,167
136299409,2976,354,142
136301281,2244,267,107
136301449,2664,302,142
136301929,2358,280,113
136302601,2328,271,117
136302769,3054,338,171
136303441,2574,298,131
136304569,2622,293,144
136305121,2754,310,149
136306129,2454,296,113
136306249,3768,469,159
136306321,3204,365,169
136308169,4104,480,204
136308769,2052,229,113
136308841,1842,214,93
136309321,2814,336,133
136309609,3066,357,154
136310521,2424,282,122
136311169,2364,272,122
136311361,2478,296,117
136311841,2436,289,117
136312849,2280,269,111
136313521,2520,283,137
136313641,2286,254,127
136314361,2202,246,121
136314889,2664,301,143
136316209,3252,416,126
136318849,2904,359,125
136319569,2262,268,109
136320409,2262,255,122
136320529,2928,365,123
136321369,2724,312,142
136321921,2214,246,123
136322281,2688,326,122
136323601,2850,334,141
136324729,2322,292,95
136324801,2796,323,143
136325401,2004,236,98
136325809,2148,239,119
136328161,2892,324,158
136328329,2580,296,134
136329169,2676,306,140
136329481,2160,260,100
136329601,2820,333,137
136332121,2862,321,156
136332529,2688,312,136
136333369,2622,301,136
136333969,3186,359,172
136335049,3102,360,157
136335481,3420,388,182
136335721,2904,340,144
136335889,3726,413,208
136336201,1992,230,102
136336489,2442,263,144
136336561,3066,342,169
136338001,3588,428,170
136339681,2154,245,114
136339729,2250,266,109
136339849,2526,293,128
136339921,2664,307,137
136340521,2934,350,139
136340569,2868,349,129
136340761,2682,322,125
136340929,3120,333,187
136341529,2184,236,128
136342201,1902,221,96
136343089,1728,200,88
136343209,2376,269,127
136344289,2040,225,115
136345801,2568,292,136
136347961,2244,271,103
136348129,2814,332,137
136348321,2808,332,136
136349089,3048,359,149
136350001,2784,324,140
136350169,3156,375,151
136350649,2760,306,154
136350769,2358,263,130
136351009,2790,318,147
136351681,2034,236,103
136352449,2148,239,119
136352521,2604,312,122
136353961,2562,263,164
136354681,2526,296,125
136355641,3450,412,163
136355809,3990,490,175
136356889,2202,254,113
136357369,2418,280,123
136359001,2652,327,115
136359241,3138,371,152
136359721,2484,313,101
136360249,2778,310,153
136360921,2280,273,107
136361521,2742,304,153
136363369,3600,428,172
136363441,2880,325,155
136363921,1716,197,89
136365769,3246,394,147
136366441,2394,283,116
136366801,2394,282,117
136367281,2346,270,121
136367449,2232,241,131
136368241,2412,264,138
136368289,2724,299,155
136368481,2610,301,134
136368649,2898,332,151
136368961,2262,269,108
136369969,2772,336,126
136370089,2286,261,120
136370761,2274,256,123
136371481,2334,243,146
136372609,2922,348,139
136374361,3054,357,152
136374529,1866,213,98
136374961,2928,341,147
136375009,3198,371,162
136375849,1854,210,99
136376689,2550,311,114
136377049,2910,320,165
136377721,2670,278,167
136379041,2664,317,127
136379401,2694,331,118
