p,ford,fI,fII
1288057,996,108,58
1288201,1230,136,69
1288249,1032,115,57
1288393,1212,151,51
1288513,1494,180,69
1288657,1404,173,61
1288849,1050,106,69
1288873,1482,172,75
1288921,1176,130,66
1288993,1284,144,70
1289329,1536,183,73
1289401,690,72,43
1289593,2280,271,109
1289713,1464,171,73
1289881,1170,136,59
1290049,1356,157,69
1290169,972,109,53
1290433,906,109,42
1290649,1194,136,63
1290673,1488,181,67
1290937,1452,169,73
1291009,906,111,40
1291153,1458,181,62
1291177,1500,175,75
1291249,948,116,42
1291321,1128,119,69
1291369,1056,117,59
1291489,1170,133,62
1292089,1026,110,61
1292113,1104,129,55
1292257,1224,145,59
1292281,828,92,46
1292329,1188,132,66
1292353,1266,148,63
1292593,1194,138,61
1292713,1662,196,81
1292737,1548,178,80
1292857,1218,151,52
1292953,840,95,45
1293001,1104,124,60
1293169,1050,116,59
1293361,1086,125,56
1293433,1878,230,83
1293529,954,97,62
1293553,1710,204,81
1293841,972,111,51
1293961,984,119,45
1294081,1248,128,80
1294129,1020,113,57
1294177,1242,135,72
1294201,1056,120,56
1294273,1446,167,74
1294369,1524,164,90
1294393,1284,147,67
1294561,912,105,47
1294609,840,92,48
1294633,1146,142,49
1294729,1170,136,59
1294753,1314,155,64
1294849,1188,127,71
1295089,1074,131,48
1295113,1002,113,54
1295137,1836,221,85
1295377,1398,154,79
1295473,1080,116,64
1295617,1206,142,59
1295737,1404,162,72
1295761,1230,131,74
1295809,696,85,31
1295881,1374,157,72
1295953,1290,155,60
1296409,876,97,49
1296481,780,81,49
1296601,1050,119,56
1296649,816,91,45
1296721,1272,144,68
1296817,1584,186,78
1297057,1248,142,66
1297129,1266,143,68
1297201,1248,134,74
1297249,1272,158,54
1297273,1452,164,78
1297297,930,109,46
1297369,1236,141,65
1297393,1452,181,61
1297537,1410,182,53
1297561,1368,149,79
1297633,1290,158,57
1297657,1860,211,99
1297873,1134,122,67
1297993,1506,175,76
1298113,1842,232,75
1298161,1026,120,51
1298329,1194,129,70
1298617,1452,158,84
1298641,1074,114,65
1298809,1158,129,64
1299097,1518,194,59
1299169,930,103,52
1299289,1182,129,68
1299457,1536,178,78
1299553,1266,155,56
1299601,630,70,35
1299673,960,116,44
1299721,1146,124,67
1299817,1236,156,50
1299841,900,99,51
1300129,1050,110,65
1300153,1356,157,69
1300297,1860,225,85
1300609,942,105,52
1300633,1662,198,79
1300681,1212,145,57
1300921,1056,126,50
1301017,1380,156,74
1301233,1800,208,92
1301257,1410,168,67
1301281,732,80,42
1301353,1158,137,56
1301497,2118,249,104
1301617,1110,125,60
1301761,1494,160,89
1301857,1914,233,86
1301929,1326,164,57
1302121,1164,126,68
1302313,1788,211,87
1302577,972,109,53
1302673,1356,164,62
1302841,702,71,46
1302937,1338,165,58
1303009,1200,140,60
1303129,1242,149,58
1303297,1086,131,50
1303321,1326,159,62
1303417,1692,187,95
1303537,1416,161,75
1303633,1578,189,74
1303873,1230,140,65
1304089,1668,191,87
1304113,1644,199,75
1304137,1626,187,84
1304209,690,84,31
1304713,1374,167,62
1304833,1470,164,81
1304857,1044,119,55
1304929,1074,122,57
1305097,1242,146,61
1305121,990,122,43
1305169,1272,151,61
1305289,1572,193,69
1305961,1530,164,91
1306033,1020,123,47
1306273,1380,150,80
1306489,1254,139,70
1306633,894,102,47
1306777,1722,210,77
1306849,1074,120,59
1306873,1350,159,66
1307161,1200,138,62
1307209,1158,140,53
1307281,1428,157,81
1307353,1146,131,60
1307473,1512,167,85
1307497,1632,182,90
1307641,984,104,60
1307689,1182,141,56
1307809,1140,130,60
1307833,1932,232,90
1308049,1260,137,73
1308121,1332,160,62
1308193,1332,149,73
1308313,2016,223,113
1308457,1386,150,81
1308529,1230,138,67
1308649,1122,127,60
1308841,912,103,49
1309057,1434,164,75
1309129,1296,141,75
1309177,1092,129,53
1309249,1698,205,78
1309369,1518,170,83
1309513,1278,154,59
1309753,1260,153,57
1309801,1008,105,63
1309849,1194,133,66
1309921,1134,123,66
1310041,1176,131,65
1310137,1476,166,80
1310209,1206,131,70
1310233,1326,154,67
1310329,1338,148,75
1310473,1542,198,59
1310809,1326,139,82
1311001,1176,134,62
1311097,1608,217,51
1311217,1626,196,75
1311241,1218,138,65
1311433,1434,157,82
1311481,1116,118,68
1311553,1068,138,40
1311577,1038,127,46
1311721,1320,141,79
1311769,1092,128,54
1312153,1818,228,75
1312177,1254,151,58
1312393,1494,179,70
1312513,1488,185,63
1312561,1230,138,67
1312657,1290,141,74
1312681,1296,151,65
1312777,1224,157,47
1312873,1494,170,79
1312921,792,99,33
1313041,1122,129,58
1313161,1248,136,72
1313329,1230,140,65
1313449,948,104,54
1313569,1206,131,70
1313761,894,102,47
1313857,1188,139,59
1313881,972,101,61
1313929,1110,121,64
1313953,1350,163,62
1314169,1422,169,68
1314217,1056,117,59
1314361,1110,117,68
1314409,1362,163,64
1314433,1374,173,56
1314601,1080,117,63
1314673,1650,203,72
1314769,858,88,55
1315081,1290,145,70
1315177,1710,203,82
1315297,1440,160,80
1315441,918,97,56
1315537,1296,148,68
1315729,948,106,52
1315801,828,96,42
1315849,1206,139,62
1315969,798,95,38
1316017,1098,134,49
1316041,804,89,45
1316209,1338,154,69
1316257,1416,169,67
1316401,852,103,39
1316593,1560,165,95
1316761,810,86,49
1316881,1290,141,74
1317193,1404,172,62
1317361,1038,112,61
1317409,1302,158,59
1317553,1602,171,96
1317697,1374,159,70
1317793,1032,120,52
1317817,1362,157,70
1317961,1044,109,65
1318033,1314,161,58
1318249,948,95,63
1318441,1326,159,62
1318489,984,115,49
1318609,1242,134,73
1318633,1704,205,79
1318729,822,93,44
1318753,1386,174,57
1318897,1884,213,101
1319137,1134,140,49
1319209,1068,124,54
1319281,1116,105,81
1319377,1386,155,76
1319401,1194,149,50
1319737,1584,178,86
1320337,1518,186,67
1320409,1350,162,63
1320433,1080,121,59
1320721,1116,122,64
1320889,1242,136,71
1320961,1038,123,50
1321249,1470,163,82
1321273,1566,190,71
1321417,1302,148,69
1321513,1188,149,49
1321633,1500,163,87
1321657,1098,126,57
1321681,768,89,39
1321729,1194,121,78
1321753,1368,165,63
1321897,1698,202,81
1322089,1500,167,83
1322137,1452,175,67
1322161,984,106,58
1322257,1176,144,52
1322281,912,88,64
1322329,876,103,43
1322449,1596,181,85
1322521,1080,114,66
1322593,1446,166,75
1322641,774,88,41
1322689,726,82,39
1322857,1656,189,87
1322953,1338,153,70
1322977,1842,223,84
1323001,1140,130,60
1323073,1812,222,80
1323169,654,67,42
1323337,1308,143,75
1323409,1512,165,87
1323457,1296,151,65
1323529,1080,120,60
1323577,1512,184,68
1323649,1254,131,78
1324033,1542,191,66
1324201,1368,154,74
1324369,1230,140,65
1324441,1038,112,61
1324513,984,105,59
1324681,960,108,52
1324753,1332,158,64
1324849,804,101,33
1324969,918,95,58
1325017,1410,161,74
1325089,1068,130,48
1325449,1170,124,71
1325521,900,97,53
1325617,1770,216,79
1325761,1332,161,61
1325977,1524,190,64
1326001,894,98,51
1326049,1062,117,60
1326097,1878,233,80
1326313,1470,166,79
1326529,720,76,44
1326649,948,113,45
1326673,1476,182,64
1326817,1320,158,62
1326889,936,106,50
1327009,1356,155,71
1327201,1140,128,62
1327297,1194,143,56
1327369,1038,117,56
1327489,1032,119,53
1327561,1128,115,73
1327801,1230,138,67
1327849,1530,166,89
1328017,1608,187,81
1328161,1230,133,72
1328449,1170,126,69
1328473,1500,180,70
1328497,882,101,46
1328521,960,106,54
1328617,1110,128,57
1328953,1512,188,64
1329073,1398,160,73
1329217,1374,164,65
1329241,1002,114,53
1329313,1530,174,81
1329337,846,100,41
1329457,1596,199,67
1329529,1392,175,57
1329673,1350,157,68
1329721,954,97,62
1330009,1458,179,64
1330129,852,93,49
1330177,888,107,41
1330249,1134,126,63
1330321,1236,144,62
1330393,1086,125,56
1330633,1512,172,80
1330873,1428,172,66
1331041,1284,151,63
1331329,1386,153,78
1331377,1638,204,69
1331497,1686,197,84
1331521,600,69,31
1331641,1110,135,50
1331761,828,92,46
1331857,1128,139,49
1331929,696,68,48
1332169,1110,113,72
1332193,1278,149,64
1332217,1848,210,98
1332313,1848,239,69
1332361,1002,110,57
1332433,1212,140,62
1332553,1284,167,47
1332649,1566,182,79
1332673,1140,125,65
1332769,1044,106,68
1332841,1308,143,75
1332913,1506,178,73
1333153,1506,174,77
1333273,1704,208,76
1333393,1254,147,62
1333417,1566,180,81
1333489,1134,134,55
1333537,1362,164,63
1333777,1536,176,80
1333993,1560,186,74
1334233,1482,174,73
1334329,1362,141,86
1334353,1482,173,74
1334401,1194,138,61
1334569,1200,142,58
1334737,1218,140,63
1334833,1638,187,86
1334881,1002,113,54
1335241,1272,154,58
1335289,1086,124,57
1335361,1038,121,52
1335409,1032,113,59
1335457,1452,167,75
1335889,1008,112,56
1336009,924,102,52
1336057,1602,191,76
1336177,1842,222,85
1336201,888,92,56
1336273,1248,140,68
1336393,1332,159,63
1336417,1362,157,70
1336561,1194,126,73
1336729,870,102,43
1336801,822,88,49
1336873,1662,197,80
1337209,1380,156,74
1337377,1344,166,58
1337593,2028,232,106
1337617,1314,148,71
1337689,1272,150,62
1337977,1500,169,81
1338049,1152,127,65
1338217,1434,168,71
1338241,792,83,49
1338361,1290,142,73
1338433,1560,183,77
1338457,1524,186,68
1338481,906,97,54
1338793,1122,124,63
1339057,1698,179,104
1339153,1260,166,44
1339297,1380,169,61
1339729,1038,116,57
1339777,1578,181,82
1339873,1842,216,91
1339969,882,98,49
1339993,1416,163,73
1340041,1518,161,92
1340113,1200,143,57
1340281,1266,126,85
1340329,726,83,38
1340401,1896,219,97
1340497,1224,135,69
1340617,2148,261,97
1340761,1080,112,68
1340929,1314,161,58
1341073,1812,224,78
1341097,1212,145,57
1341121,924,106,48
1341217,960,114,46
1341313,1344,166,58
1341409,1200,138,62
1341433,1458,193,50
1341481,972,105,57
1341553,1230,138,67
1341577,1416,166,70
1341841,990,119,46
1342153,1434,168,71
1342177,1110,131,54
1342489,1074,127,52
1342633,1596,183,83
1342657,1458,165,78
1342753,1080,118,62
1342801,1266,136,75
1342849,996,104,62
1342897,1290,150,65
1342969,1068,117,61
1343113,1584,188,76
1343161,1080,122,58
1343233,1188,139,59
1343257,1578,179,84
1343569,1230,136,69
1343593,1344,156,68
1343689,822,85,52
1344073,1332,143,79
1344169,1044,123,51
1344337,1260,148,62
1344457,1506,180,71
1344601,1146,131,60
1344793,1458,182,61
1345009,1488,158,90
1345033,1764,201,93
1345129,1146,131,60
1345153,1638,203,70
1345177,1332,148,74
1345273,1338,158,65
1345297,1416,165,71
1345441,1266,157,54
1345537,1194,139,60
1345633,1206,144,57
1345777,1290,146,69
1345921,1290,147,68
1346161,786,87,44
1346353,1566,172,89
1346377,2190,258,107
1346593,1302,145,72
1346641,1110,120,65
1346881,1032,119,53
1346953,1266,154,57
1346977,1176,145,51
1347001,1404,162,72
1347289,1092,130,52
1347337,1680,182,98
1347433,2028,259,79
1347457,1344,150,74
1347481,1026,108,63
1347553,1296,148,68
1347769,1458,162,81
1347817,1428,151,87
1347937,1590,193,72
1348033,1218,147,56
1348129,1176,134,62
1348177,1170,143,52
1348393,942,109,48
1348441,1092,118,64
1348489,1242,120,87
1348537,1428,185,53
1348561,1044,124,50
1348849,1086,119,62
1348873,1530,188,67
1349017,1968,231,97
1349233,1368,165,63
1349281,1206,137,64
1349401,828,96,42
1349473,1206,132,69
1349713,1284,155,59
1349737,1524,171,83
1349809,1440,169,71
1349977,1326,156,65
1350001,600,73,27
1350049,1086,121,60
1350073,1068,129,49
1350313,1374,163,66
1350457,1332,158,64
1350553,1554,200,59
1350697,2052,242,100
1350889,1146,134,57
1350961,1278,140,73
1351249,996,102,64
1351417,1332,154,68
1351897,1596,184,82
1351921,984,105,59
1352209,1020,110,60
1352257,1584,187,77
1352521,852,98,44
1352641,900,94,56
1352761,930,105,50
1352881,936,95,61
1352977,1536,175,81
1353241,954,116,43
1353433,1386,169,62
1354009,1704,201,83
1354057,1698,202,81
1354081,774,80,49
1354153,1080,119,61
1354321,972,101,61
1354393,1734,197,92
1354777,1176,140,56
1355089,1080,109,71
1355113,1236,151,55
1355281,942,101,56
1355329,1212,141,61
1355353,1740,212,78
1355401,1050,120,55
1355449,1158,136,57
1355713,1470,190,55
1355857,1140,132,58
1355881,1260,150,60
1356169,1320,151,69
1356337,1368,163,65
1356409,1410,162,73
1356577,1590,173,92
1356697,1296,148,68
1356721,1284,142,72
1356913,1350,168,57
1357009,1158,132,61
1357129,840,83,57
1357201,1206,129,72
1357513,1650,206,69
1357537,1740,200,90
1357561,720,88,32
1357729,1176,131,65
1357753,1746,210,81
1357801,1020,114,56
1357969,1200,154,46
1358209,1146,127,64
1358257,1638,191,82
1358281,744,88,36
1358353,1494,156,93
1358377,1518,177,76
1358689,1242,139,68
1358713,1716,186,100
1358809,744,79,45
1358857,1860,232,78
1358881,942,109,48
1358953,1272,141,71
1358977,1608,206,62
1359097,1338,163,60
1359313,1272,143,69
1359361,840,96,44
1359529,1572,177,85
1359769,1272,141,71
1359817,1362,158,69
1359913,1446,179,62
1359937,1482,185,62
1360081,1170,136,59
1360201,1548,181,77
1360417,1296,152,64
1360441,966,102,59
1360537,1746,210,81
1360729,1326,142,79
1360753,1230,147,58
1360873,1392,173,59
1360921,888,101,47
1361089,936,108,48
1361137,1956,226,100
1361401,1206,133,68
1361497,1566,184,77
1361593,1734,210,79
1361713,1422,170,67
1361809,1122,126,61
1361929,1038,117,56
1361953,1518,174,79
1362337,1266,152,59
1362409,1260,149,61
1362457,1446,172,69
1362937,1122,138,49
1363081,936,94,62
1363273,1338,174,49
1363321,1128,122,66
1363393,1494,176,73
1363489,978,109,54
1363513,1614,185,84
1363753,960,107,53
1363897,1554,183,76
1363993,1494,174,75
1364017,1428,172,66
1364137,1710,205,80
1364161,1044,117,57
1364329,1242,132,75
1364401,1062,111,66
1364569,1404,173,61
1364617,1422,165,72
1364761,1122,116,71
1364809,1176,127,69
1364953,1566,192,69
1365097,2100,241,109
1365193,1002,122,45
1365289,942,98,59
1365313,1440,159,81
1365361,1566,169,92
1365577,1548,167,91
1365913,2208,285,83
1366009,924,110,44
1366297,1290,156,59
1366609,960,107,53
1366657,1332,158,64
1366753,1236,139,67
1366801,990,120,45
1366921,996,108,58
1367017,1308,149,69
1367137,1212,142,60
1367161,1284,133,81
1367257,1386,170,61
1367521,900,92,58
1367593,1842,221,86
1367617,1560,177,83
1367713,1344,169,55
1367761,1152,129,63
1367857,1488,177,71
1367881,1098,121,62
1367929,918,109,44
1367953,1596,195,71
1368121,1026,108,63
1368337,1536,179,77
1368529,1062,117,60
1368673,1386,169,62
1368793,1806,202,99
1368841,1050,109,66
1369009,1152,136,56
1369033,1266,146,65
1369057,1644,195,79
1369153,1350,149,76
1369201,1038,116,57
1369297,1458,157,86
1369321,1182,135,62
1369369,744,78,46
1369393,1248,153,55
1369561,1092,134,48
1369657,1122,119,68
1369801,1158,124,69
1369897,1434,155,84
1369969,1482,164,83
1370113,1380,174,56
1370329,1200,135,65
1370377,1638,209,64
1370449,1296,140,76
1370521,936,102,54
1370617,1500,169,81
1370833,1572,180,82
1370857,1818,209,94
1370953,1392,160,72
1370977,1194,144,55
1371001,1248,134,74
1371121,1326,155,66
1371193,1764,217,77
1371217,1458,172,71
1371817,1488,157,91
1371841,846,86,55
1371913,1134,132,57
1372081,1080,127,53
1372369,1194,130,69
1372417,1206,134,67
1372537,1548,172,86
1372633,1704,206,78
1372849,744,81,43
1373041,1128,127,61
1373137,1500,173,77
1373161,1128,129,59
1373233,1110,130,55
1373473,1176,131,65
1373497,1494,165,84
1373521,1218,144,59
1373689,1110,124,61
1373761,828,91,47
1373881,1188,112,86
1374073,1722,210,77
1374313,1584,194,70
1374481,1158,132,61
1374601,1134,122,67
1374673,1326,141,80
1374697,1326,151,70
1374721,1128,131,57
1374937,1770,205,90
1375417,1146,132,59
1375513,1596,193,73
1375609,1026,120,51
1375681,1212,145,57
1375729,1056,120,56
1375921,822,79,58
1376017,1608,194,74
1376161,1134,129,60
1376257,1248,144,64
1376377,1428,166,72
1376449,1278,152,61
1376497,1218,137,66
1376737,1614,179,90
1376929,978,98,65
1377121,924,97,57
1377169,1014,108,61
1377457,1224,134,70
1377553,1224,141,63
1377577,1824,199,105
1377601,1116,120,66
1377793,1200,150,50
1377913,1422,174,63
1378009,1374,159,70
1378033,1698,189,94
1378057,1482,177,70
1378081,1164,131,63
1378129,894,106,43
1378249,1644,187,87
1378441,792,85,47
1378561,1350,151,74
1378681,1200,132,68
1378777,1224,141,63
1378801,1020,115,55
1378969,1044,127,47
1379017,1554,175,84
1379089,1182,127,70
1379137,1218,141,62
1379353,1878,211,102
1379449,984,107,57
1379473,1260,153,57
1379641,1224,133,71
1379809,1350,146,79
1379857,1530,167,88
1379929,1122,120,67
1379953,1200,131,69
1380241,924,104,50
1380289,810,85,50
1380721,960,107,53
1380793,1464,170,74
1380817,1134,131,58
1380889,996,103,63
1380913,1560,188,72
1381033,1662,208,69
1381057,2124,256,98
1381153,1482,180,67
1381273,1434,167,72
1381297,1338,162,61
1381441,1110,127,58
1381489,1128,127,61
1381537,1278,142,71
1381609,954,107,52
1381921,792,90,42
1381969,786,99,32
1381993,1650,197,78
1382089,1122,136,51
1382113,1422,171,66
1382449,1176,135,61
1382977,1038,122,51
1383121,942,110,47
1383169,1482,177,70
1383433,1278,144,69
1383553,1572,188,74
1383769,1404,159,75
1383913,1644,203,71
1383937,1194,130,69
1383961,1116,122,64
1384249,1224,132,72
1384561,1176,121,75
1384849,906,110,41
1384921,1482,155,92
1384993,1326,155,66
1385017,1818,208,95
1385113,1512,177,75
1385401,1104,128,56
1385521,672,84,28
1385569,1002,112,55
1385809,1212,142,60
1385833,1404,171,63
1385929,1350,162,63
1385953,1728,210,78
1385977,1908,223,95
1386097,1920,219,101
1386193,1116,132,54
1386313,2250,257,118
1386337,1248,160,48
1386361,864,103,41
1386457,1332,154,68
1387129,1356,154,72
1387417,1626,181,90
1387681,708,84,34
1387801,966,103,58
1387849,906,101,50
1387921,1482,163,84
1388041,1212,136,66
1388113,1206,139,62
1388161,948,113,45
1388353,1410,169,66
1388449,1374,150,79
1388473,1362,157,70
1388593,1524,172,82
1388641,1080,114,66
1388953,1434,164,75
1389001,1248,137,71
1389097,1374,160,69
1389169,1272,149,63
1389217,1200,137,63
1389433,1722,201,86
1389481,990,116,49
1389673,1440,163,77
1389697,1146,125,66
1389769,1212,137,65
1389841,1314,148,71
1389961,696,77,39
1390177,1572,174,88
1390297,1446,178,63
1390369,1206,137,64
1390489,918,112,41
1390633,1320,155,65
1390681,1206,136,65
1390729,1266,141,70
1390801,1086,130,51
1390969,1434,157,82
1390993,1854,227,82
1391041,948,109,49
1391113,1326,173,48
1391233,1260,139,71
1391281,846,81,60
1391353,1530,183,72
1391521,1380,155,75
1391641,1020,119,51
1391713,1296,159,57
1392361,1452,165,77
1392481,1002,111,56
1392553,1572,192,70
1392649,1236,131,75
1392697,1368,163,65
1392817,1728,208,80
1392889,1050,117,58
1393297,1686,196,85
1393417,1812,225,77
1393489,1374,157,72
1393633,1350,164,61
1393657,1236,145,61
1393681,1020,116,54
1393921,660,72,38
1393969,1428,163,75
1394089,942,100,57
1394137,1464,161,83
1394209,1506,181,70
1394401,1122,129,58
1394713,1536,173,83
1394737,1308,143,75
1394857,1344,148,76
1394977,1284,145,69
1395001,1098,118,65
1395073,1038,112,61
1395337,1746,211,80
1395481,1182,137,60
1395553,1170,132,63
1395577,1170,139,56
1395673,2046,237,104
1395697,1476,170,76
1395817,1446,172,69
1396033,1338,170,53
1396273,1452,172,70
1396393,1464,163,81
1396513,1608,198,70
1396561,960,110,50
1396657,1200,147,53
1396753,1026,130,41
1396849,954,107,52
1397041,1050,123,52
1397161,1212,132,70
1397233,1320,162,58
1397257,1452,159,83
1397329,1512,184,68
1397497,1734,191,98
1397521,1254,131,78
1397569,1380,154,76
1397761,1050,123,52
1397833,1380,161,69
1397857,1584,190,74
1397881,876,100,46
1397953,1320,161,59
1398049,924,92,62
1398121,1344,158,66
1398217,1344,162,62
1398289,1194,126,73
1398577,1608,189,79
1398721,834,91,48
1398769,708,76,42
1398841,1284,141,73
1399009,1284,155,59
1399033,1386,150,81
1399129,1080,118,62
1399201,876,94,52
1399273,1224,137,67
1399393,1344,155,69
1399417,1944,218,106
1399441,924,105,49
1399513,1278,162,51
1399537,1830,219,86
1399609,834,95,44
1399633,1110,128,57
1399777,1494,177,72
1400017,1494,184,65
1400353,1404,168,66
1400449,1128,139,49
1400689,1140,125,65
1400809,1086,122,59
1400881,1098,122,61
1401217,1266,144,67
1401409,1116,125,61
1401481,984,103,61
1401529,1170,133,62
1401601,1014,118,51
1401721,1380,154,76
1401793,1296,155,61
1401817,2358,282,111
1401937,1218,130,73
1402081,1242,143,64
1402129,876,105,41
1402153,1314,154,65
1402201,876,93,53
1402249,750,81,44
1402369,1134,133,56
1402417,1452,165,77
1402801,1068,129,49
1402873,2136,261,95
1403113,1524,169,85
1403137,1368,165,63
1403257,1392,169,63
1403377,1194,150,49
1403569,1374,161,68
1403617,1422,171,66
1403641,1356,148,78
1403833,1458,183,60
1403953,1224,136,68
1404289,1308,143,75
1404577,1248,145,63
1404649,708,75,43
1404721,1158,131,62
1404937,1176,136,60
1404961,1014,117,52
1405009,840,87,53
1405153,1086,121,60
1405249,1332,148,74
1405513,1506,181,70
1405561,1182,139,58
1405681,876,95,51
1405801,1284,156,58
1406089,1470,166,79
1406161,876,97,49
1406281,1338,141,82
1406497,1164,124,70
1406521,1026,113,58
1406593,1344,148,76
1406617,1146,132,59
1406689,642,76,31
1406857,1434,172,67
1406953,1722,195,92
1407193,1320,158,62
1407337,1320,147,73
1407361,1206,128,73
1407409,1176,139,57
1407793,1080,122,58
1407841,816,79,57
1407937,1878,216,97
1408009,804,90,44
1408177,1140,129,61
1408201,1074,118,61
1408417,1458,153,90
1408633,1830,214,91
1408873,1512,168,84
1408993,1086,121,60
1409017,1230,145,60
1409041,1110,125,60
1409209,1134,131,58
1409329,912,104,48
1409713,1638,194,79
1409833,1524,186,68
1409977,2298,268,115
1410049,690,77,38
1410169,1362,155,72
1410217,1578,184,79
1410289,1218,146,57
1410361,882,105,42
1410457,1254,136,73
1410553,1572,183,79
1410697,1314,158,61
1410961,1458,183,60
1411297,1428,169,69
1411369,1146,149,42
1411609,1386,156,75
1411777,1236,149,57
1411873,1224,151,53
1411897,1644,193,81
1412017,1536,184,72
1412041,888,116,32
1412473,1710,205,80
1412497,1236,138,68
1412617,1626,186,85
1412641,1128,118,70
1412689,1230,144,61
1412713,1038,117,56
1412833,1830,216,89
1412857,1260,156,54
1413001,1050,120,55
1413169,1008,113,55
1413361,1062,111,66
1413481,1212,123,79
1413673,1644,185,89
1413793,1452,173,69
1413889,636,72,34
1414081,714,82,37
1414129,1464,161,83
1414297,1452,170,72
1414321,1602,172,95
1414393,2058,256,87
1414513,1290,155,60
1414681,936,105,51
1414801,1320,149,71
1414849,1074,134,45
1414921,948,124,34
1414993,1722,212,75
1415137,1350,155,70
1415377,1566,182,79
1415473,1404,164,70
1415497,1620,186,84
1415569,1056,122,54
1415833,1332,162,60
1415881,1266,129,82
1415929,702,85,32
1415977,1428,154,84
1416073,1704,216,68
1416097,1662,189,88
1416433,1488,179,69
1416577,1842,215,92
1416601,696,70,46
1416769,1362,151,76
1416913,1428,173,65
1416937,1920,207,113
1417033,1062,127,50
1417057,1218,134,69
1417369,1008,105,63
1417393,1296,147,69
1417417,1152,141,51
1417489,1476,168,78
1417561,1290,153,62
1417777,2292,265,117
1417873,1296,152,64
1417993,1506,171,80
1418161,1200,128,72
1418233,1482,171,76
1418257,948,113,45
1418353,1464,173,71
1418449,1296,153,63
1418569,1050,112,63
1418689,1170,135,60
1418881,1182,129,68
1418953,1674,198,81
1419001,1104,128,56
1419073,1530,177,78
1419097,1302,134,83
1419337,1776,213,83
1419673,1752,213,79
1419697,1680,200,80
1419961,1320,146,74
1420009,1596,175,91
1420057,1746,200,91
1420201,1134,123,66
1420369,1212,141,61
1420561,1068,112,66
1420633,1680,197,83
1420729,1236,145,61
1420753,1344,150,74
1420777,1404,161,73
1420921,1194,137,62
1421041,1374,160,69
1421113,1482,189,58
1421401,948,110,48
1421449,1170,132,63
1421473,1026,114,57
1421521,918,101,52
1421569,1368,165,63
1421689,1374,159,70
1421737,1530,180,75
1421857,1740,196,94
1421977,1698,198,85
1422097,1080,124,56
1422193,1632,193,79
1422241,1308,142,76
1422409,1308,146,72
1422433,1122,126,61
1422601,1464,146,98
1422721,996,99,67
1422937,1770,212,83
1422961,924,103,51
1423129,1158,132,61
1423273,1188,144,54
1423297,1278,150,63
1423321,636,79,27
1423369,1134,143,46
1423417,1158,142,51
1423441,1428,172,66
1423753,1374,161,68
1423897,1524,180,74
1423921,978,116,47
1423969,1026,111,60
1424041,1206,135,66
1424257,1506,177,74
1424497,2094,245,104
1424569,1098,127,56
1424737,954,115,44
1424809,900,99,51
1424881,1266,135,76
1425049,1620,188,82
1425097,1530,186,69
1425121,708,83,35
1425169,930,102,53
1425217,1464,169,75
1425337,1074,127,52
1425481,1272,146,66
1425601,1056,118,58
1425649,918,103,50
1425769,906,100,51
1425889,1326,158,63
1425913,1230,140,65
1426057,1446,176,65
1426081,1206,138,63
1426129,990,115,50
1426153,1146,141,50
1426393,1182,139,58
1426489,810,94,41
1426753,1380,157,73
1426801,1074,118,61
1426969,1248,142,66
1427017,1320,154,66
1427089,1236,145,61
1427233,1506,169,82
1427281,1014,114,55
1427329,792,91,41
1427401,1110,116,69
1427521,1212,134,68
1427617,1038,107,66
1427737,1494,172,77
1427809,1278,131,82
1428169,1158,124,69
1428409,1326,152,69
1428529,1056,124,52
1428601,1146,132,59
1428649,1140,136,54
1428673,1362,146,81
1428769,960,107,53
1428793,1854,215,94
1428937,1842,204,103
1429081,1674,186,93
1429201,792,93,39
1429249,1236,141,65
1429369,1326,152,69
1429609,1218,141,62
1429633,1278,157,56
1429777,1944,239,85
1429801,1050,118,57
1429849,750,87,38
1429969,1146,131,60
1430041,792,88,44
1430089,1254,142,67
1430281,1056,117,59
1430521,636,72,34
1430593,1356,161,65
1430617,1698,204,79
1430641,624,71,33
1430713,1572,172,90
1430857,1404,165,69
1430881,864,97,47
1430953,1890,239,76
1431097,1596,187,79
1431193,1350,160,65
1431217,1650,211,64
1431337,1686,196,85
1431361,984,104,60
1431601,1344,162,62
1431649,1146,126,65
1431721,684,71,43
1431769,1116,121,65
1431841,924,93,61
1432129,1344,152,72
1432177,2064,249,95
1432273,1668,187,91
1432297,1098,124,59
1432441,1218,138,65
1432489,1038,120,53
1432681,1302,129,88
1432729,936,102,54
1432801,1494,170,79
1432897,1758,201,92
1433017,1338,164,59
1433041,708,76,42
1433137,1200,138,62
1433329,1038,118,55
1433353,2022,239,98
1433473,1398,167,66
1433689,1086,120,61
1433737,2268,256,122
1433833,1452,183,59
1433953,1530,170,85
1434217,1350,163,62
1434241,744,81,43
1434289,1206,138,63
1434337,1614,195,74
1434457,1590,200,65
1434553,1506,166,85
1434793,1944,226,98
1434841,966,107,54
1434913,1392,170,62
1435009,702,77,40
1435129,1566,172,89
1435201,972,112,50
1435249,990,110,55
1435417,1242,153,54
1435537,1422,161,76
1435561,1002,114,53
1435657,1548,174,84
1435801,1074,119,60
1435921,960,106,54
1436089,1404,165,69
1436257,1374,161,68
1436593,1296,165,51
1436737,1200,137,63
1437049,1242,133,74
1437097,1380,158,72
1437193,1638,201,72
1437313,1440,176,64
1437409,660,82,28
1437481,1110,118,67
1437577,1644,200,74
1437697,1200,144,56
1437817,1752,199,93
1437841,1164,133,61
