p,ford,fI,fII
1004738569,3504,393,191
1004740081,3738,436,187
1004740129,3660,447,163
1004740489,2442,281,126
1004740921,4602,527,240
1004741161,4044,458,216
1004741329,3474,424,155
1004741761,2790,328,137
1004741929,3780,426,204
1004742001,4032,490,182
1004742481,3564,427,167
1004744329,3882,449,198
1004745361,3876,436,210
1004747041,3252,390,152
1004748361,3078,365,148
1004748889,4062,438,239
1004750041,3492,391,191
1004750401,3066,364,147
1004750569,3378,404,159
1004751001,3810,436,199
1004751409,4236,508,198
1004751841,4056,455,221
1004752561,3972,499,163
1004752681,2808,320,148
1004753569,3174,370,159
1004755201,3222,380,157
1004756761,3996,464,202
1004757121,2808,318,150
1004757961,4032,464,208
1004758561,3858,426,217
1004758609,3924,466,188
1004760409,3978,466,197
1004761921,4194,492,207
1004762929,4530,543,212
1004763169,3270,393,152
1004763481,3660,415,195
1004764609,3654,446,163
1004765449,4260,485,225
1004765689,2946,338,153
1004766001,4284,516,198
1004766121,3708,432,186
1004766289,4314,503,216
1004767681,2940,365,125
1004767849,3588,413,185
1004769049,4056,495,181
1004769529,2448,268,140
1004769889,3552,404,188
1004770489,3810,445,190
1004770561,3558,414,179
1004772169,3834,451,188
1004773249,3642,459,148
1004774569,4260,498,212
1004775241,4098,519,164
1004776081,3822,460,177
1004777041,3666,429,182
1004777881,4242,494,213
1004777929,2688,303,145
1004778289,3204,353,181
1004778601,3732,426,196
1004779561,3618,421,182
1004780449,4020,469,201
1004781409,3156,377,149
1004783089,4272,498,214
1004783809,3618,427,176
1004784169,3180,347,183
1004784481,3138,364,159
1004786521,3798,457,176
1004788849,3702,442,175
1004791201,3954,474,185
1004791369,3930,450,205
1004792209,3438,408,165
1004793241,3450,382,193
1004795689,4002,466,201
1004795929,3570,420,175
1004797369,3936,459,197
1004798449,4146,488,203
1004798881,3198,385,148
1004799769,3762,425,202
1004800801,3354,392,167
1004800969,4050,470,205
1004801449,3546,404,187
1004802241,3270,380,165
1004802961,4272,515,197
1004803249,4002,479,188
1004803801,3102,353,164
1004804089,3504,408,176
1004804641,3348,388,170
1004804761,3450,403,172
1004806009,3582,409,188
1004807161,4002,453,214
1004807281,4332,495,227
1004808529,3636,415,191
1004809009,3942,479,178
1004809849,4242,505,202
1004809969,3636,417,189
1004810641,3402,406,161
1004810809,3876,466,180
1004810881,3360,397,163
1004811889,2988,320,178
1004812729,4554,529,230
1004813401,4440,527,213
1004814241,4386,506,225
1004814721,2928,351,137
1004816401,3024,355,149
1004816521,3552,389,203
1004816689,4080,493,187
1004817241,3186,381,150
1004818921,3732,435,187
1004819041,3786,414,217
1004820049,3828,447,191
1004820889,4014,468,201
1004820961,3852,447,195
1004821729,3372,362,200
1004821969,4464,535,209
1004823289,3756,454,172
1004824969,3612,404,198
1004827009,3324,404,150
1004827321,2658,307,136
1004827489,4110,437,248
1004828161,3510,430,155
1004832649,3210,404,131
1004832721,3606,433,168
1004833321,3672,444,168
1004834161,3444,406,168
1004834329,4290,505,210
1004834401,4128,487,201
1004834569,4650,554,221
1004836009,2826,335,136
1004837521,3468,431,147
1004837929,3432,381,191
1004838529,3498,411,172
1004839369,3414,401,168
1004839441,3114,383,136
1004840041,4938,630,193
1004840449,4974,573,256
1004840761,3042,354,153
1004840929,2892,347,135
1004841121,3456,403,173
1004841769,3564,404,190
1004843569,3702,438,179
1004844289,3264,416,128
1004845081,3750,444,181
1004845489,4986,597,234
1004846329,4206,480,221
1004846809,3996,467,199
1004847001,3492,429,153
1004847601,3726,425,196
1004847769,3702,407,210
1004847841,4224,489,215
1004848441,3066,339,172
1004848489,3828,468,170
1004848681,3282,388,159
1004850529,4164,483,211
1004851801,3882,471,176
1004852041,3672,437,175
1004852209,2850,338,137
1004852521,3882,446,201
1004853481,3246,362,179
1004853649,4908,587,231
1004854369,3090,330,185
1004856001,3474,408,171
1004856241,3024,353,151
1004857681,3936,434,222
1004858089,4272,490,222
1004858689,4614,557,212
1004858929,4026,476,195
1004860081,3456,380,196
1004861089,3558,413,180
1004862121,4008,484,184
1004862721,4488,534,214
1004862769,3012,333,169
1004863129,4554,515,244
1004863441,4308,507,211
1004863609,3312,351,201
1004864401,3906,480,171
1004865241,2730,317,138
1004865289,4458,496,247
1004865481,3084,371,143
1004865649,4764,568,226
1004866921,3624,412,192
1004867641,3516,408,178
1004868001,3864,455,189
1004868769,3852,463,179
1004868841,3786,448,183
1004869441,2622,271,166
1004872681,4170,514,181
1004872801,3222,362,175
1004874049,3366,407,154
1004874361,3204,386,148
1004875561,3972,457,205
1004876881,3828,448,190
1004877001,4506,536,215
1004878081,3132,345,177
1004878561,3612,413,189
1004878921,3744,430,194
1004879089,3618,439,164
1004879569,3552,418,174
1004880529,3402,384,183
1004882929,5352,634,258
1004883049,3588,436,162
1004883289,3432,408,164
1004883601,3024,368,136
1004883769,3582,419,178
1004884729,3642,444,163
1004885449,3870,417,228
1004885569,3966,465,196
1004887129,3678,443,170
1004887249,4836,582,224
1004887489,3582,420,177
1004888641,2766,309,152
1004890681,2916,328,158
1004891449,3444,424,150
1004892529,3024,337,167
1004893129,3534,421,168
1004893801,3756,410,216
1004894521,3144,357,167
1004894809,3258,361,182
1004894881,2892,357,125
1004895649,3378,404,159
1004895889,4986,582,249
1004896489,3930,468,187
1004896561,3234,393,146
1004897161,3402,423,144
1004898001,3678,430,183
1004898241,4806,530,271
1004899081,4488,522,226
1004900569,4176,492,204
1004900761,3984,454,210
1004901361,2826,335,136
1004901769,3108,322,196
1004902201,3504,421,163
1004903929,4380,512,218
1004904601,3858,432,211
1004905441,2826,318,153
1004905609,3528,391,197
1004905729,3132,393,129
1004905969,4764,554,240
1004906449,3648,431,177
1004907121,3072,358,154
1004907481,4230,502,203
1004907649,4140,469,221
1004908129,2874,321,158
1004908321,4074,484,195
1004908969,3444,407,167
1004909809,3870,476,169
1004911441,3924,474,180
1004913289,3654,427,182
1004913361,2304,277,107
1004913841,3468,417,161
1004914201,3360,389,171
1004914369,3966,453,208
1004915209,3696,418,198
1004915521,3018,351,152
1004916721,3642,432,175
1004917561,4518,525,228
1004918881,3636,423,183
1004920729,4140,497,193
1004920921,3672,411,201
1004923369,3990,447,218
1004923609,3978,436,227
1004925601,4008,472,196
1004925721,5046,598,243
1004926561,3132,351,171
1004926609,3516,433,153
1004928289,3546,400,191
1004928481,4002,479,188
1004929249,2916,356,130
1004929801,3666,447,164
1004930161,3186,386,145
1004930761,3630,451,154
1004930929,3672,444,168
1004931001,3474,406,173
1004932009,5202,580,287
1004932681,2958,338,155
1004935369,3240,371,169
1004935681,3732,450,172
1004935969,3198,405,128
1004936209,4410,500,235
1004937049,3510,380,205
1004937361,3636,424,182
1004937481,3276,379,167
1004938201,4470,523,222
1004939401,3714,409,210
1004940241,5370,642,253
1004940721,3084,345,169
1004940841,2760,307,153
1004942689,3492,423,159
1004942761,3102,368,149
1004943529,4074,485,194
1004944249,4500,542,208
1004944441,2838,339,134
1004944609,3324,381,173
1004945281,3828,439,199
1004946769,4374,533,196
1004947609,3648,421,187
1004947729,3618,454,149
1004949409,3468,401,177
1004949481,4098,481,202
1004950321,3366,370,191
1004951809,3948,458,200
1004951929,4140,478,212
1004953321,2682,304,143
1004953441,3414,408,161
1004953489,3060,365,145
1004955529,4140,507,183
1004956009,4704,560,224
1004957209,3084,386,128
1004957641,4182,494,203
1004957689,4620,542,228
1004957881,3900,462,188
1004958049,3942,470,187
1004959561,3360,409,151
1004960041,4350,527,198
1004960161,3018,356,147
1004961169,3474,402,177
1004961721,3294,384,165
1004962249,3780,450,180
1004962729,3642,422,185
1004963569,3282,360,187
1004963689,3666,419,192
1004963929,4074,470,209
1004964409,4038,471,202
1004964529,4266,494,217
1004965201,3162,361,166
1004965369,3492,390,192
1004965441,3894,462,187
1004966041,3450,418,157
1004967289,3966,448,213
1004968441,3252,399,143
1004969809,4410,522,213
1004970409,3804,472,162
1004970649,2454,281,128
1004972161,4092,482,200
1004973481,3372,396,166
1004973601,3378,398,165
1004975161,4350,529,196
1004975449,3330,394,161
1004976001,3654,431,178
1004976169,3360,390,170
1004976289,3102,355,162
1004977009,3234,383,156
1004977201,3642,412,195
1004977681,4224,510,194
1004977969,3468,405,173
1004978521,3780,428,202
1004978641,4014,485,184
1004978881,2736,303,153
1004979721,3384,401,163
1004979889,3186,349,182
1004980201,3378,397,166
1004980321,3558,403,190
1004981881,3678,436,177
1004982001,3192,362,170
1004983249,4086,464,217
1004983561,3720,431,189
1004983921,4068,480,198
1004984521,3534,427,162
1004985361,3132,371,151
1004986201,4008,499,169
1004986249,3204,367,167
1004987209,4038,504,169
1004988121,3306,371,180
1004988889,3114,373,146
1004989129,3516,419,167
1004990641,3510,426,159
1004991241,3294,382,167
1004991289,3810,408,227
1004991961,3378,386,177
1004992081,3588,425,173
1004992921,3396,385,181
1004992969,4428,512,226
1004993761,3030,344,161
1004994169,3294,356,193
1004994649,3756,437,189
1004995009,3534,404,185
1004995489,3450,404,171
1004997361,4260,489,221
1004997841,2760,314,146
1004998801,3228,363,175
1004999521,3660,433,177
1004999689,2784,335,129
1005000049,2856,345,131
1005000721,4128,490,198
1005000889,4302,499,218
1005001201,3168,376,152
1005002161,3720,426,194
1005004009,3018,372,131
1005005929,4212,499,203
1005006241,3396,392,174
1005006361,3894,456,193
1005006529,3336,423,133
1005007249,3228,367,171
1005010561,4038,460,213
1005010801,3126,367,154
1005010969,4278,508,205
1005011641,3774,434,195
1005012289,3606,436,165
1005012649,3342,382,175
1005013249,3510,417,168
1005013921,3924,452,202
1005013969,3582,419,178
1005014809,3864,451,193
1005015481,4134,511,178
1005018169,3816,446,190
1005018361,3336,384,172
1005021481,4224,480,224
1005022321,3888,460,188
1005022561,2676,318,128
1005023209,3486,400,181
1005023881,3456,376,200
1005024049,3588,415,183
1005025009,3642,437,170
1005025249,4074,483,196
1005026089,4530,515,240
1005027241,2250,256,119
1005028369,4674,539,240
1005029041,3486,398,183
1005029281,3270,380,165
1005030049,3432,409,163
1005031441,3894,465,184
1005031609,3888,453,195
1005033649,3414,419,150
1005033961,3558,385,208
1005034081,3678,436,177
1005034321,2868,327,151
1005035089,3798,456,177
1005035641,3780,430,200
1005035809,4092,467,215
1005037009,3168,368,160
1005037489,3174,380,149
1005037609,3402,384,183
1005037849,3324,376,178
1005038329,3546,415,176
1005039169,3108,347,171
1005039961,3564,421,173
1005040369,3804,467,167
1005041041,3792,429,203
1005042361,3240,379,161
1005042481,3276,367,179
1005042529,3576,415,181
1005042889,4086,477,204
1005043201,3588,432,166
1005044401,3528,420,168
1005045169,4308,508,210
1005045841,3630,424,181
1005046729,4494,550,199
1005046849,3126,357,164
1005047929,5064,621,223
1005050041,4128,505,183
1005050089,3450,389,186
1005050281,3096,342,174
1005050881,3594,427,172
1005050929,3234,369,170
1005051601,3168,373,155
1005051889,4014,467,202
1005052969,4596,521,245
1005054289,3510,408,177
1005054481,4716,561,225
1005054649,3702,447,170
1005055321,3978,435,228
1005055489,2988,350,148
1005055969,4134,476,213
1005056761,3246,373,168
1005056809,3342,388,169
1005056929,4950,591,234
1005057601,3678,414,199
1005057769,3576,417,179
1005058009,4638,550,223
1005058609,3156,364,162
1005058849,3882,466,181
1005059449,4116,490,196
1005060289,4224,479,225
1005061009,4032,488,184
1005062689,3798,463,170
1005063889,3828,437,201
1005064561,3882,462,185
1005065329,2520,288,132
1005068401,3834,476,163
1005068761,4824,571,233
1005069361,5088,592,256
1005069409,3348,367,191
1005070441,3684,425,189
1005071449,3876,433,213
1005071761,3372,391,171
1005072889,4542,562,195
1005073441,3294,392,157
1005074809,4008,473,195
1005075121,3426,383,188
1005075481,3912,444,208
1005075961,5802,654,313
1005076081,3018,350,153
1005076129,3966,449,212
1005076249,4440,522,218
1005077329,4200,486,214
1005077641,4230,455,250
1005078649,3024,345,159
1005080161,3822,470,167
1005080689,4566,546,215
1005081001,3168,356,172
1005081289,3168,389,139
1005081841,2940,325,165
1005082009,2994,349,150
1005082201,3726,432,189
1005082369,2910,337,148
1005082849,3666,428,183
1005083689,2976,349,147
1005084481,2982,340,157
1005084721,3144,362,162
1005086881,3600,429,171
1005087049,4326,529,192
1005087241,3336,409,147
1005087841,3624,437,167
1005088921,4008,465,203
1005090241,2958,323,170
1005090529,3312,371,181
1005090601,2826,316,155
1005091369,3828,440,198
1005091441,3768,418,210
1005092281,3612,430,172
1005095401,3900,469,181
1005095449,3666,433,178
1005096121,4068,457,221
1005097969,3738,448,175
1005098161,3132,377,145
1005098329,3342,408,149
1005098761,4284,506,208
1005099001,3684,416,198
1005099169,4308,489,229
1005099481,2682,307,140
1005099649,3354,402,157
1005100441,4230,498,207
1005101161,3942,481,176
1005101329,3972,438,224
1005102841,3456,426,150
1005103129,3396,408,158
1005103849,3384,409,155
1005103969,2784,313,151
1005104809,4104,492,192
1005105649,3828,448,190
1005105721,4068,496,182
1005106561,3456,404,172
1005107041,3276,373,173
1005107209,5670,645,300
1005108241,3612,429,173
1005108409,4176,476,220
1005109081,3756,429,197
1005109561,2646,308,133
1005110401,2778,343,120
1005111361,2838,333,140
1005112441,3372,373,189
1005114289,3108,344,174
1005114601,3948,488,170
1005114961,3324,383,171
1005116569,3870,448,197
1005117121,4032,504,168
1005119329,3096,339,177
1005119641,3330,369,186
1005119761,3396,406,160
1005120001,3972,471,191
1005120169,3786,444,187
1005120481,4110,456,229
1005120841,3792,442,190
1005121441,3006,369,132
1005121609,4908,620,198
1005121849,4374,513,216
1005122329,3342,395,162
1005122689,3912,454,198
1005123121,3438,384,189
1005123841,3840,456,184
1005123961,3000,363,137
1005124009,4860,570,240
1005125521,3114,343,176
1005125689,3930,458,197
1005126721,3120,320,200
1005128401,3822,450,187
1005128881,2676,312,134
1005129409,3474,404,175
1005129721,3486,435,146
1005130681,4188,488,210
1005131689,2916,327,159
1005131929,3450,406,169
1005133369,3384,384,180
1005135889,3096,347,169
1005136129,3684,433,181
1005136609,3048,347,161
1005137401,2982,368,129
1005138961,3906,461,190
1005139081,3102,369,148
1005139129,3378,400,163
1005139801,4146,488,203
1005140161,3042,356,151
1005140329,3402,417,150
1005140761,3288,379,169
1005141601,3564,405,189
1005142609,3306,380,171
1005142681,3000,342,158
1005143281,3816,443,193
1005143329,4122,478,209
1005144121,3564,404,190
1005145369,4440,560,180
1005145969,3564,407,187
1005146209,2916,356,130
1005146809,3696,436,180
1005146881,4242,503,204
1005147361,3282,382,165
1005148321,3690,434,181
1005148489,3522,420,167
1005149161,4038,479,194
1005150001,3684,434,180
1005151249,3612,408,194
1005152569,4458,547,196
1005152689,3822,444,193
1005153241,3486,361,220
1005153529,4152,468,224
1005154921,2910,326,159
1005156049,3486,396,185
1005156721,3324,395,159
1005156769,3294,400,149
1005156961,3498,402,181
1005157441,3564,432,162
1005158281,3714,435,184
1005159121,3798,419,214
1005160081,3546,406,185
1005160969,4374,515,214
1005161089,3132,336,186
1005162481,3906,458,193
1005162841,3798,470,163
1005163609,3708,419,199
1005164449,2520,289,131
1005165121,2496,279,137
1005165529,3282,374,173
1005166681,3396,406,160
1005166969,2820,315,155
1005168361,4284,489,225
1005168481,3978,462,201
1005169729,3708,424,194
1005170041,3396,415,151
1005170401,3102,377,140
1005172009,3672,426,186
1005172249,2784,330,134
1005172849,3606,427,174
1005172921,3432,387,185
1005173401,3882,437,210
1005174361,4704,527,257
1005176281,3516,413,173
1005176449,5058,592,251
1005176881,3576,441,155
1005176929,3270,379,166
1005177049,3792,450,182
1005177289,3426,387,184
1005178129,4200,497,203
1005178561,4128,478,210
1005178609,4056,453,223
1005178969,3096,376,140
1005179569,2778,315,148
1005179809,4602,560,207
1005182929,3642,408,199
1005183481,3216,365,171
1005183601,3468,408,170
1005184009,3282,378,169
1005184321,3390,366,199
1005184681,4206,495,206
1005184849,4044,489,185
1005185161,4008,494,174
1005185521,3798,428,205
1005185689,3870,440,205
1005186841,3726,452,169
1005187129,3654,447,162
1005188209,3282,389,158
1005188809,3180,346,184
1005188881,4134,485,204
1005191041,3912,447,205
1005192241,4122,469,218
1005192841,3216,364,172
1005193009,3870,431,214
1005193729,3324,373,181
1005194689,4410,548,187
1005194929,3192,377,155
1005195241,4308,515,203
1005195769,3960,462,198
1005196081,3630,425,180
1005196609,3210,374,161
1005197209,3774,431,198
1005197929,4386,499,232
1005199441,3216,366,170
1005199801,2970,342,153
1005200281,3630,422,183
1005200569,3558,389,204
1005201409,3834,483,156
1005201481,4428,526,212
1005202801,2748,293,165
1005202921,3912,465,187
1005202969,3558,426,167
1005203809,2736,329,127
1005204001,4134,452,237
1005205441,3660,430,180
1005205609,3654,427,182
1005206281,3870,413,232
1005207121,3414,389,180
1005207361,3864,434,210
1005207961,3900,456,194
1005208681,3132,353,169
1005208969,3978,463,200
1005209809,4074,466,213
1005210529,3786,446,185
1005210649,3612,418,184
1005211201,3672,432,180
1005211561,4302,496,221
1005211729,3408,400,168
1005212569,2856,340,136
1005212881,3756,468,158
1005213241,4284,495,219
1005213721,3600,429,171
1005213841,3852,442,200
1005214081,3270,357,188
1005214681,2700,320,130
1005214729,3534,407,182
1005214921,3612,399,203
1005215521,3642,436,171
1005216601,3408,402,166
1005216769,4284,504,210
1005218089,4266,503,208
1005219601,3174,332,197
1005219769,4224,495,209
1005220561,3264,379,165
1005220609,4314,497,222
1005220969,2724,319,135
1005221281,3234,381,158
1005222241,3600,393,207
1005222649,4062,486,191
1005223321,3786,460,171
1005223489,3786,437,194
1005224329,3636,402,204
1005224641,3294,370,179
1005224809,3324,363,191
1005225601,3960,477,183
1005226009,4008,495,173
1005226441,4200,485,215
1005226489,2610,311,124
1005227329,4212,497,205
1005227449,4722,579,208
1005229009,3762,449,178
1005229681,3174,361,168
1005230641,3474,394,185
1005231361,3474,421,158
1005231529,3612,412,190
1005231649,3390,391,174
1005232489,3972,467,195
1005233161,3066,339,172
1005233401,3624,429,175
1005234049,3930,472,183
1005234409,5154,585,274
1005234889,3768,442,186
1005235009,3342,358,199
1005235081,4104,481,203
1005235681,4506,519,232
1005235849,3846,465,176
1005236521,3096,369,147
1005237601,3390,387,178
1005238249,3738,431,192
1005238609,4332,511,211
1005239041,3504,389,195
1005239089,3066,359,152
1005239881,3756,452,174
1005241441,3816,443,193
1005241729,4008,485,183
1005242281,3720,418,202
1005242401,3582,420,177
1005242809,4014,471,198
1005243649,3642,427,180
1005243961,3684,424,190
1005244921,3798,460,173
1005245089,3078,345,168
1005245641,3078,372,141
1005246001,2994,355,144
1005246769,4236,544,162
1005246841,3060,353,157
1005247489,2796,326,140
1005248161,3132,362,160
1005249001,4206,473,228
1005249961,3102,366,151
1005251521,3672,426,186
1005251809,3534,423,166
1005252049,3486,378,203
1005252529,3804,442,192
1005253489,3720,451,169
1005254881,3378,404,159
1005255241,2586,292,139
1005255409,4140,455,235
1005255841,3984,466,198
1005256849,3888,470,178
1005258361,3798,447,186
1005258409,2766,319,142
1005259369,3420,405,165
1005259921,3174,358,171
1005260209,4344,497,227
1005260449,4248,485,223
1005260929,3900,431,219
1005261121,3942,474,183
1005261601,3342,400,157
1005263641,4476,513,233
1005264121,6576,739,357
1005264649,4446,515,226
1005265801,3018,373,130
1005266809,4026,514,157
1005267481,4002,450,217
1005267649,3204,372,162
1005268489,3216,359,177
1005268681,4116,493,193
1005269521,2772,331,131
1005271801,2898,347,136
1005271849,3282,392,155
1005272689,3678,439,174
1005273361,3528,411,177
1005273481,3378,400,163
1005273721,2772,327,135
1005274321,3240,358,182
1005275041,3300,400,150
1005275209,3054,349,160
1005276001,4350,532,193
1005276409,3792,444,188
1005276721,2844,331,143
1005277081,2916,344,142
1005277249,3882,453,194
1005277681,3714,421,198
1005277921,5238,620,253
1005278569,3564,398,196
1005278761,3300,372,178
1005279409,3078,363,150
1005279601,3918,462,191
1005281881,5082,600,247
1005282049,4020,468,202
1005282721,3564,433,161
1005282961,3702,442,175
1005284641,3960,461,199
1005284809,3414,382,187
1005285121,2754,307,152
1005285289,4074,485,194
1005286129,4014,491,178
1005286969,3744,450,174
1005287641,3570,419,176
1005288001,4212,491,211
1005288769,2934,324,165
1005290161,3480,413,167
1005290281,3558,416,177
1005291169,3846,465,176
1005291289,4590,557,208
1005292009,4218,508,195
1005292129,3510,418,167
1005292201,2772,328,134
1005292969,4422,507,230
1005294361,4266,492,219
1005294529,4044,455,219
1005295321,3660,398,212
1005296161,3042,361,146
1005297001,4518,514,239
1005297169,4770,546,249
1005298081,3618,423,180
1005298249,3978,444,219
1005298681,3738,433,190
1005298729,3306,392,159
1005299401,4356,485,241
1005299689,3192,370,162
1005300529,4296,501,215
1005300601,4746,547,244
1005301249,3852,443,199
1005302209,3456,412,164
1005303289,3906,465,186
1005303769,4722,566,221
1005304561,4794,522,277
1005304969,3912,476,176
1005305569,3918,444,209
1005306121,3420,389,181
1005306961,3810,465,170
1005307921,3534,416,173
1005308089,3480,390,190
1005309601,3630,391,214
1005310681,3090,335,180
1005313801,2820,337,133
1005314041,2898,344,139
1005314209,3198,362,171
1005314641,3624,415,189
1005314689,3678,450,163
1005314881,3504,425,159
1005315529,4008,488,180
1005317041,3006,333,168
1005318241,3510,399,186
1005318841,3570,421,174
1005318889,2922,329,158
1005319009,4428,536,202
1005319561,2676,301,145
1005319921,3588,396,202
1005321409,3192,343,189
1005322609,3024,344,160
1005324289,4446,482,259
1005324889,3990,480,185
1005325969,4332,522,200
1005326281,3342,417,140
1005326401,3486,408,173
1005326449,3474,420,159
1005326809,3192,370,162
1005327289,3414,380,189
1005328801,3240,362,178
1005329089,3612,453,149
1005329329,3750,441,184
1005329641,3372,409,153
1005329761,4218,481,222
1005330169,3096,349,167
1005330769,3234,391,148
1005331321,3558,420,173
1005333361,4056,497,179
1005335689,4458,528,215
1005336481,3396,403,163
1005336529,3720,451,169
1005336889,4848,565,243
1005337369,3252,417,125
1005337561,5610,670,265
1005338161,3204,360,174
1005338329,4170,495,200
1005338569,2226,256,115
1005339169,4236,499,207
1005340009,3294,394,155
1005340081,4314,487,232
1005340249,3246,387,154
1005342409,3762,431,196
1005342529,3780,426,204
1005343249,3444,413,161
1005343441,3336,390,166
1005344209,3240,378,162
1005344281,3882,452,195
1005344761,3084,361,153
1005345961,3264,370,174
1005346801,4452,532,210
1005347281,3618,405,198
1005347449,4116,500,186
1005347569,4128,510,178
1005348649,4386,479,252
1005349249,3414,366,203
1005349921,3588,439,159
1005352009,4392,521,211
1005352321,3378,370,193
1005354841,3840,459,181
1005355849,4338,523,200
1005355969,3684,444,170
1005356689,4356,514,212
1005357049,3252,381,161
1005357721,2634,307,132
1005358201,3414,413,156
1005359161,4116,494,192
1005359881,3504,407,177
1005360001,3786,427,204
1005361921,3576,381,215
1005362569,4788,603,195
1005362929,3414,398,171
1005363241,3960,455,205
1005363361,3690,431,184
1005363409,3606,433,168
1005363529,2928,341,147
1005363769,3498,393,190
1005364369,3420,405,165
1005365089,2580,280,150
1005365209,3990,496,169
1005366601,3726,426,195
1005366889,4008,452,216
1005367609,2646,314,127
1005367801,3450,414,161
1005368281,3264,374,170
1005368569,4566,546,215
1005368809,2946,332,159
1005369481,3030,348,157
1005371329,4008,462,206
1005371641,4140,491,199
1005372001,2988,330,168
1005372601,3798,452,181
1005373609,3450,400,175
1005374281,3420,407,163
1005374521,3738,453,170
1005375289,3276,397,149
1005376369,4314,500,219
1005377041,3840,457,183
1005377521,3390,401,164
1005377809,4476,530,216
1005378481,5370,615,280
1005378529,3192,368,164
1005379729,2898,334,149
1005382681,4296,486,230
1005382849,3414,374,195
1005383089,3720,422,198
1005384409,3864,440,204
1005384769,3774,415,214
1005385441,4176,467,229
1005385921,2610,303,132
1005386209,4872,552,260
1005388729,4056,477,199
1005389449,3624,416,188
1005390961,3054,347,162
1005391489,4056,483,193
1005391921,3522,410,177
1005392161,4026,456,215
1005392929,4254,511,198
1005393601,3276,368,178
1005393769,3408,381,187
1005395161,3810,459,176
1005395329,3378,404,159
1005396121,3516,420,166
1005396529,3966,474,187
1005397681,3912,454,198
1005397801,3594,414,185
1005398041,4272,503,209
1005398809,3240,379,161
1005399481,3666,432,179
1005400369,3636,413,193
1005401569,4542,507,250
1005402169,3864,463,181
1005402241,4560,538,222
1005402721,3678,411,202
1005402889,3552,411,181
1005403561,3996,445,221
1005404929,2604,320,114
1005405241,3606,417,184
1005405769,3846,468,173
1005406201,3696,446,170
1005408961,3768,460,168
1005410281,3168,372,156
1005410401,3378,391,172
1005411289,2910,309,176
1005412321,2874,328,151
1005412489,4026,476,195
1005413161,3072,371,141
1005413809,3276,383,163
1005414841,3600,434,166
1005415009,3396,407,159
1005415321,3672,447,165
1005416449,3444,409,165
1005418201,4512,530,222
1005418681,4242,477,230
1005419809,3012,350,152
1005419881,4536,527,229
1005421369,3072,380,132
1005422329,4140,472,218
1005422401,3942,448,209
1005423169,3138,362,161
1005424009,3942,492,165
1005424561,3348,368,190
1005425401,3702,455,162
1005425689,3990,477,188
1005425929,3930,456,199
1005426769,3138,364,159
1005427081,3870,450,195
1005427249,3792,453,179
1005427441,3876,459,187
1005427609,4350,497,228
1005428041,4182,473,224
1005428449,2892,354,128
1005429961,3222,361,176
1005430561,4710,558,227
1005430729,3948,450,208
1005431641,4404,502,232
1005431809,4164,487,207
1005433249,3984,484,180
1005433489,3420,388,182
1005433921,4092,488,194
1005433969,3480,400,180
1005434161,3276,370,176
1005434641,3078,370,143
1005435649,3390,375,190
1005436681,3984,459,205
1005437161,2604,320,114
1005438001,3948,469,189
1005439801,3438,404,169
1005441889,3330,375,180
1005442201,3252,369,173
1005442369,3396,387,179
1005443161,3990,477,188
1005444721,3432,376,196
1005445681,3894,467,182
1005447409,3798,477,156
1005448201,4308,517,201
1005449089,3936,460,196
1005449449,3240,376,164
1005449881,5406,666,235
1005450289,4044,462,212
1005450769,4338,503,220
1005451129,3882,473,174
1005451441,3180,388,142
1005451609,4080,488,192
1005452449,3486,395,186
1005452809,3324,356,198
1005453481,3774,446,183
1005453961,3798,445,188
1005454081,3330,401,154
1005454129,2706,310,141
1005454921,3264,364,180
1005455641,3750,437,188
1005455761,3576,418,178
1005456169,4236,480,226
1005456601,4512,501,251
1005458281,3096,336,180
1005458329,4698,530,253
1005458521,4488,504,244
1005458689,3660,429,181
1005459001,3468,396,182
1005459121,3486,404,177
1005459361,2946,341,150
1005460129,3450,420,155
1005460369,4128,463,225
1005461521,4620,542,228
1005461689,3798,438,195
1005462049,3864,473,171
1005463369,2856,328,148
1005463729,3780,468,162
1005464209,3468,394,184
1005464329,2418,281,122
1005464569,3966,501,160
1005465049,3204,382,152
1005465169,4188,529,169
1005466081,3936,453,203
1005470041,3342,371,186
1005470929,2556,303,123
1005471721,3582,415,182
1005472441,3420,424,146
1005472801,3708,414,204
1005473401,3240,378,162
1005475249,3480,380,200
1005475969,3114,351,168
1005476929,4884,591,223
1005478009,3840,446,194
1005478321,3408,399,169
1005480001,3210,362,173
1005480169,3318,357,196
1005480529,3276,364,182
1005481369,3822,442,195
1005482041,3606,418,183
1005482209,4200,477,223
1005482521,3324,398,156
1005483529,3966,484,177
1005484729,3654,420,189
1005487081,3384,401,163
1005487921,3144,373,151
1005489241,3540,402,188
1005489601,3462,401,176
1005490441,3318,400,153
1005491281,3378,399,164
1005492289,3582,400,197
1005493729,3234,390,149
1005493969,2712,328,124
1005494569,4032,469,203
1005495121,3192,375,157
1005496801,3420,390,180
1005497329,3864,443,201
1005498841,4218,509,194
1005499489,3300,408,142
1005500689,3408,386,182
1005501169,3600,423,177
1005501961,3648,417,191
1005502801,3930,453,202
1005503881,3846,472,169
1005504481,3582,430,167
1005504649,3798,467,166
1005504889,3738,437,186
1005505729,4116,469,217
1005506041,3552,433,159
1005506209,3066,355,156
1005508081,4086,487,194
1005508249,3396,398,168
